Text30,Text40,Text8,Text37,Text49,Text38,Text33,Text31,Text13,Text24,Text43,Text35,Text34,Text36
12:00 - 12:59 pm,14,,18.99,1.36,,(18.00),11,36.99,,2.64,79,0,0.00
01:00 - 01:59 pm,21,,19.99,0.95,,19.99,16,0.00,,0.00,76,0,0.00
02:00 - 02:59 pm,20,,0.00,0.00,,0.00,9,0.00,,0.00,45,0,0.00
03:00 - 03:59 pm,20,,39.00,1.95,,39.00,10,0.00,,0.00,50,0,0.00
04:00 - 04:59 pm,41,,0.00,0.00,,0.00,24,0.00,,0.00,59,0,0.00
05:00 - 05:59 pm,11,,73.98,6.73,,0.00,10,73.98,,6.73,91,0,0.00
06:00 - 06:59 pm,28,,0.00,0.00,,0.00,12,0.00,,0.00,43,0,0.00
07:00 - 07:59 pm,24,,0.00,0.00,,0.00,12,0.00,,0.00,50,0,0.00
08:00 - 08:59 pm,15,,0.00,0.00,,0.00,6,0.00,,0.00,40,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/18/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,995.43",0.00,,"2,995.43",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,4,,0.00,0.00,,0.00,7,0.00,,0.00,175,0,0.00
09:00 - 09:59 am,81,,89.94,1.11,,89.94,52,0.00,,0.00,64,0,0.00
10:00 - 10:59 am,99,,146.11,1.48,,140.93,47,0.00,,0.00,47,2,5.18
11:00 - 11:59 am,80,,136.95,1.71,,136.95,41,0.00,,0.00,51,0,0.00
12:00 - 12:59 pm,94,,157.91,1.68,,82.93,77,73.98,,0.79,82,1,1.00
01:00 - 01:59 pm,102,,157.94,1.55,,157.94,68,0.00,,0.00,67,0,0.00
02:00 - 02:59 pm,85,,150.92,1.78,,76.94,40,73.98,,0.87,47,0,0.00
03:00 - 03:59 pm,67,,102.00,1.52,,82.00,33,20.00,,0.30,49,0,0.00
04:00 - 04:59 pm,64,,140.00,2.19,,130.00,31,10.00,,0.16,48,0,0.00
05:00 - 05:59 pm,99,,129.00,1.30,,129.00,47,0.00,,0.00,47,0,0.00
06:00 - 06:59 pm,62,,47.00,0.76,,47.00,27,0.00,,0.00,44,0,0.00
07:00 - 07:59 pm,34,,80.99,2.38,,80.99,17,0.00,,0.00,50,0,0.00
08:00 - 08:59 pm,23,,47.98,2.09,,47.98,7,0.00,,0.00,30,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/19/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,902.88",0.00,,"3,902.88",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,24,,28.99,1.21,,28.99,19,0.00,,0.00,79,0,0.00
10:00 - 10:59 am,50,,71.96,1.44,,71.96,25,0.00,,0.00,50,0,0.00
11:00 - 11:59 am,50,,112.95,2.26,,82.95,31,20.00,,0.40,62,2,10.00
12:00 - 12:59 pm,41,,64.96,1.58,,64.96,21,0.00,,0.00,51,0,0.00
01:00 - 01:59 pm,58,,256.87,4.43,,182.89,31,73.98,,1.28,53,0,0.00
02:00 - 02:59 pm,65,,86.94,1.34,,86.94,35,0.00,,0.00,54,0,0.00
03:00 - 03:59 pm,59,,135.91,2.30,,125.91,36,10.00,,0.17,61,0,0.00
04:00 - 04:59 pm,48,,211.59,4.41,,188.90,26,20.00,,0.42,54,1,2.69
05:00 - 05:59 pm,54,,268.88,4.98,,211.89,31,56.99,,1.06,57,0,0.00
06:00 - 06:59 pm,30,,65.97,2.20,,65.97,11,0.00,,0.00,37,0,0.00
07:00 - 07:59 pm,20,,17.99,0.90,,17.99,9,0.00,,0.00,45,0,0.00
08:00 - 08:59 pm,11,,21.98,2.00,,21.98,4,0.00,,0.00,36,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,1,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/20/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,357.38",0.00,,"3,357.38",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
08:00 - 08:59 am,3,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,22,,29.99,1.36,,29.99,9,0.00,,0.00,41,0,0.00
10:00 - 10:59 am,47,,86.95,1.85,,49.96,39,36.99,,0.79,83,0,0.00
11:00 - 11:59 am,62,,166.89,2.69,,156.89,34,10.00,,0.16,55,0,0.00
12:00 - 12:59 pm,62,,179.94,2.90,,149.94,36,30.00,,0.48,58,0,0.00
01:00 - 01:59 pm,82,,220.89,2.69,,220.89,41,0.00,,0.00,50,0,0.00
02:00 - 02:59 pm,72,,297.89,4.14,,257.89,48,40.00,,0.56,67,0,0.00
03:00 - 03:59 pm,77,,209.55,2.72,,206.86,48,0.00,,0.00,62,1,2.69
04:00 - 04:59 pm,62,,132.91,2.14,,132.91,42,0.00,,0.00,68,0,0.00
05:00 - 05:59 pm,61,,121.91,2.00,,74.92,50,46.99,,0.77,82,0,0.00
06:00 - 06:59 pm,44,,99.91,2.27,,62.92,28,36.99,,0.84,64,0,0.00
07:00 - 07:59 pm,22,,63.96,2.91,,63.96,6,0.00,,0.00,27,0,0.00
08:00 - 08:59 pm,7,,29.99,4.28,,29.99,3,0.00,,0.00,43,0,0.00
09:00 - 09:59 pm,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/21/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,307.85",0.00,,"3,307.85",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,1,,29.99,29.99,,29.99,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/22/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,532.09",0.00,,"3,532.09",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,6,,53.98,9.00,,53.98,7,0.00,,0.00,117,0,0.00
12:00 - 12:59 pm,67,,179.90,2.69,,169.90,26,10.00,,0.15,39,0,0.00
01:00 - 01:59 pm,65,,265.89,4.09,,245.89,31,20.00,,0.31,48,0,0.00
02:00 - 02:59 pm,51,,197.89,3.88,,187.89,31,10.00,,0.20,61,0,0.00
03:00 - 03:59 pm,72,,225.58,3.13,,212.89,42,10.00,,0.14,58,1,2.69
04:00 - 04:59 pm,53,,177.91,3.36,,157.91,43,20.00,,0.38,81,0,0.00
05:00 - 05:59 pm,60,,74.95,1.25,,54.95,37,20.00,,0.33,62,0,0.00
06:00 - 06:59 pm,35,,51.97,1.48,,51.97,17,0.00,,0.00,49,0,0.00
07:00 - 07:59 pm,19,,0.00,0.00,,0.00,6,0.00,,0.00,32,0,0.00
08:00 - 08:59 pm,8,,0.00,0.00,,0.00,9,0.00,,0.00,113,0,0.00
09:00 - 09:59 pm,1,,0.00,0.00,,0.00,1,0.00,,0.00,100,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/23/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,045.22",0.00,,"3,045.22",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,4,,2.69,0.67,,0.00,1,0.00,,0.00,25,1,2.69
09:00 - 09:59 am,14,,0.00,0.00,,0.00,9,0.00,,0.00,64,0,0.00
10:00 - 10:59 am,24,,0.00,0.00,,0.00,16,0.00,,0.00,67,0,0.00
11:00 - 11:59 am,32,,79.96,2.50,,69.96,27,10.00,,0.31,84,0,0.00
12:00 - 12:59 pm,31,,131.94,4.26,,111.94,19,20.00,,0.65,61,0,0.00
01:00 - 01:59 pm,40,,120.94,3.02,,110.94,32,10.00,,0.25,80,0,0.00
02:00 - 02:59 pm,38,,123.95,3.26,,123.95,26,0.00,,0.00,68,0,0.00
03:00 - 03:59 pm,41,,110.93,2.71,,109.93,23,0.00,,0.00,56,1,1.00
04:00 - 04:59 pm,42,,117.65,2.80,,94.96,24,20.00,,0.48,57,1,2.69
05:00 - 05:59 pm,23,,41.98,1.83,,41.98,17,0.00,,0.00,74,0,0.00
06:00 - 06:59 pm,22,,21.98,1.00,,21.98,11,0.00,,0.00,50,0,0.00
07:00 - 07:59 pm,14,,35.98,2.57,,35.98,7,0.00,,0.00,50,0,0.00
08:00 - 08:59 pm,7,,0.00,0.00,,0.00,6,0.00,,0.00,86,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/24/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,716.53",0.00,,"2,716.53",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
08:00 - 08:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,16,,113.96,7.12,,113.96,25,0.00,,0.00,156,0,0.00
10:00 - 10:59 am,30,,104.94,3.50,,104.94,28,0.00,,0.00,93,0,0.00
11:00 - 11:59 am,33,,37.67,1.14,,34.98,22,0.00,,0.00,67,1,2.69
12:00 - 12:59 pm,38,,32.97,0.87,,32.97,14,0.00,,0.00,37,0,0.00
01:00 - 01:59 pm,29,,21.98,0.76,,21.98,23,0.00,,0.00,79,0,0.00
02:00 - 02:59 pm,40,,120.95,3.02,,100.95,21,20.00,,0.50,53,0,0.00
03:00 - 03:59 pm,22,,98.96,4.50,,88.96,8,10.00,,0.45,36,0,0.00
04:00 - 04:59 pm,21,,70.96,3.38,,70.96,8,0.00,,0.00,38,0,0.00
05:00 - 05:59 pm,5,,0.00,0.00,,0.00,1,0.00,,0.00,20,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/25/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,820.44",0.00,,"2,820.44",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/26/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,865.49",0.00,,"2,865.49",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,7,,0.00,0.00,,0.00,9,0.00,,0.00,129,0,0.00
10:00 - 10:59 am,18,,27.99,1.56,,17.99,12,10.00,,0.56,67,0,0.00
11:00 - 11:59 am,16,,38.98,2.44,,28.98,11,10.00,,0.63,69,0,0.00
12:00 - 12:59 pm,26,,42.98,1.65,,32.98,20,10.00,,0.38,77,0,0.00
01:00 - 01:59 pm,32,,93.95,2.94,,93.95,18,0.00,,0.00,56,0,0.00
02:00 - 02:59 pm,21,,28.98,1.38,,28.98,11,0.00,,0.00,52,0,0.00
03:00 - 03:59 pm,20,,29.17,1.46,,23.99,7,0.00,,0.00,35,2,5.18
04:00 - 04:59 pm,29,,93.95,3.24,,93.95,17,0.00,,0.00,59,0,0.00
05:00 - 05:59 pm,29,,132.62,4.57,,129.93,17,0.00,,0.00,59,1,2.69
06:00 - 06:59 pm,15,,10.99,0.73,,10.99,5,0.00,,0.00,33,0,0.00
07:00 - 07:59 pm,7,,70.97,10.14,,70.97,3,0.00,,0.00,43,0,0.00
08:00 - 08:59 pm,2,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/27/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,657.13",0.00,,"2,657.13",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,0.00,0.00,,0.00,5,0.00,,0.00,500,0,0.00
09:00 - 09:59 am,2,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,1,,0.00,0.00,,0.00,1,0.00,,0.00,100,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,3,,11.00,3.67,,11.00,3,0.00,,0.00,100,0,0.00
01:00 - 01:59 pm,8,,0.00,0.00,,0.00,2,0.00,,0.00,25,0,0.00
02:00 - 02:59 pm,15,,48.98,3.27,,28.98,13,20.00,,1.33,87,0,0.00
03:00 - 03:59 pm,19,,25.87,1.36,,7.99,6,10.00,,0.53,32,4,7.88
04:00 - 04:59 pm,27,,67.65,2.51,,64.96,16,0.00,,0.00,59,1,2.69
05:00 - 05:59 pm,19,,24.28,1.28,,2.99,12,20.00,,1.05,63,1,1.29
06:00 - 06:59 pm,10,,0.00,0.00,,0.00,12,0.00,,0.00,120,0,0.00
07:00 - 07:59 pm,9,,10.99,1.22,,10.99,5,0.00,,0.00,56,0,0.00
08:00 - 08:59 pm,6,,0.00,0.00,,0.00,3,0.00,,0.00,50,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/28/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,664.61",0.00,,"3,664.61",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12/29/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,934.96",0.00,,"2,934.96",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,13,,38.67,2.97,,35.98,8,0.00,,0.00,62,1,2.69
