Text30,Text40,Text8,Text37,Text49,Text38,Text33,Text31,Text13,Text24,Text43,Text35,Text34,Text36
03:00 - 03:59 pm,41,,108.62,2.65,,68.94,21,36.99,,0.90,51,1,2.69
04:00 - 04:59 pm,46,,105.98,2.30,,105.98,31,0.00,,0.00,67,0,0.00
05:00 - 05:59 pm,29,,40.00,1.38,,40.00,13,0.00,,0.00,45,0,0.00
06:00 - 06:59 pm,20,,0.00,0.00,,0.00,11,0.00,,0.00,55,0,0.00
07:00 - 07:59 pm,15,,0.00,0.00,,0.00,10,0.00,,0.00,67,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/19/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"4,042.22",0.00,,"4,042.22",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/20/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"3,320.81",0.00,,"3,320.81",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,5,,0.00,0.00,,0.00,2,0.00,,0.00,40,0,0.00
08:00 - 08:59 am,21,,11.00,0.52,,11.00,21,0.00,,0.00,100,0,0.00
09:00 - 09:59 am,21,,16.99,0.81,,(20.00),25,36.99,,1.76,119,0,0.00
10:00 - 10:59 am,24,,51.00,2.13,,51.00,17,0.00,,0.00,71,0,0.00
11:00 - 11:59 am,31,,30.99,1.00,,30.99,18,0.00,,0.00,58,0,0.00
12:00 - 12:59 pm,50,,51.00,1.02,,51.00,40,0.00,,0.00,80,0,0.00
01:00 - 01:59 pm,37,,63.99,1.73,,63.99,33,0.00,,0.00,89,0,0.00
02:00 - 02:59 pm,38,,73.99,1.95,,73.99,28,0.00,,0.00,74,0,0.00
03:00 - 03:59 pm,50,,103.98,2.08,,30.00,41,73.98,,1.48,82,0,0.00
04:00 - 04:59 pm,49,,86.99,1.78,,86.99,24,0.00,,0.00,49,0,0.00
05:00 - 05:59 pm,49,,51.99,1.06,,15.00,29,36.99,,0.75,59,0,0.00
06:00 - 06:59 pm,36,,67.00,1.86,,67.00,26,0.00,,0.00,72,0,0.00
07:00 - 07:59 pm,6,,0.00,0.00,,0.00,4,0.00,,0.00,67,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/21/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"3,362.82",0.00,,"3,362.82",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,5,,2.69,0.54,,0.00,0,0.00,,0.00,0,1,2.69
08:00 - 08:59 am,20,,58.00,2.90,,58.00,7,0.00,,0.00,35,0,0.00
09:00 - 09:59 am,24,,17.00,0.71,,17.00,14,0.00,,0.00,58,0,0.00
10:00 - 10:59 am,42,,91.00,2.17,,91.00,25,0.00,,0.00,60,0,0.00
11:00 - 11:59 am,32,,40.00,1.25,,40.00,20,0.00,,0.00,63,0,0.00
12:00 - 12:59 pm,37,,122.99,3.32,,86.00,32,36.99,,1.00,86,0,0.00
01:00 - 01:59 pm,38,,95.00,2.50,,85.00,17,10.00,,0.26,45,0,0.00
02:00 - 02:59 pm,35,,57.99,1.66,,21.00,29,36.99,,1.06,83,0,0.00
03:00 - 03:59 pm,42,,32.69,0.78,,30.00,19,0.00,,0.00,45,1,2.69
04:00 - 04:59 pm,32,,33.00,1.03,,33.00,20,0.00,,0.00,63,0,0.00
05:00 - 05:59 pm,37,,44.00,1.19,,44.00,26,0.00,,0.00,70,0,0.00
06:00 - 06:59 pm,19,,0.00,0.00,,0.00,6,0.00,,0.00,32,0,0.00
07:00 - 07:59 pm,8,,0.00,0.00,,0.00,5,0.00,,0.00,63,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/22/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"3,655.22",0.00,,"3,655.22",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,2,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,16,,13.79,0.86,,11.00,13,0.00,,0.00,81,1,2.79
09:00 - 09:59 am,35,,59.99,1.71,,59.99,35,0.00,,0.00,100,0,0.00
10:00 - 10:59 am,22,,52.99,2.41,,52.99,25,0.00,,0.00,114,0,0.00
11:00 - 11:59 am,32,,40.00,1.25,,40.00,26,0.00,,0.00,81,0,0.00
12:00 - 12:59 pm,30,,17.99,0.60,,(19.00),22,36.99,,1.23,73,0,0.00
01:00 - 01:59 pm,30,,58.99,1.97,,58.99,22,0.00,,0.00,73,0,0.00
02:00 - 02:59 pm,31,,35.00,1.13,,25.00,20,10.00,,0.32,65,0,0.00
03:00 - 03:59 pm,27,,34.00,1.26,,34.00,14,0.00,,0.00,52,0,0.00
04:00 - 04:59 pm,28,,82.43,2.94,,42.95,21,36.99,,1.32,75,1,2.49
05:00 - 05:59 pm,27,,28.00,1.04,,28.00,21,0.00,,0.00,78,0,0.00
06:00 - 06:59 pm,12,,38.00,3.17,,38.00,5,0.00,,0.00,42,0,0.00
07:00 - 07:59 pm,7,,11.00,1.57,,11.00,4,0.00,,0.00,57,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/23/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"3,328.73",0.00,,"3,328.73",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,4,,0.00,0.00,,0.00,1,0.00,,0.00,25,0,0.00
08:00 - 08:59 am,6,,0.00,0.00,,0.00,5,0.00,,0.00,83,0,0.00
09:00 - 09:59 am,15,,0.00,0.00,,0.00,12,0.00,,0.00,80,0,0.00
10:00 - 10:59 am,27,,73.19,2.71,,70.50,18,0.00,,0.00,67,1,2.69
11:00 - 11:59 am,26,,28.00,1.08,,28.00,11,0.00,,0.00,42,0,0.00
12:00 - 12:59 pm,32,,53.99,1.69,,53.99,26,0.00,,0.00,81,0,0.00
01:00 - 01:59 pm,35,,66.00,1.89,,66.00,30,0.00,,0.00,86,0,0.00
02:00 - 02:59 pm,36,,91.99,2.56,,55.00,21,36.99,,1.03,58,0,0.00
03:00 - 03:59 pm,32,,39.00,1.22,,39.00,17,0.00,,0.00,53,0,0.00
04:00 - 04:59 pm,27,,58.98,2.18,,21.99,24,36.99,,1.37,89,0,0.00
05:00 - 05:59 pm,21,,55.99,2.67,,55.99,10,0.00,,0.00,48,0,0.00
06:00 - 06:59 pm,20,,58.95,2.95,,58.95,20,0.00,,0.00,100,0,0.00
07:00 - 07:59 pm,7,,0.00,0.00,,0.00,8,0.00,,0.00,114,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,10.36,0.00,,0.00,0,0.00,,0.00,0,2,10.36
10:00 - 10:59 pm,0,,31.95,0.00,,31.95,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/24/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"2,889.45",0.00,,"2,889.45",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,4,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,17,,19.79,1.16,,17.00,16,0.00,,0.00,94,1,2.79
09:00 - 09:59 am,19,,39.00,2.05,,39.00,21,0.00,,0.00,111,0,0.00
10:00 - 10:59 am,24,,25.99,1.08,,25.99,33,0.00,,0.00,138,0,0.00
11:00 - 11:59 am,54,,96.99,1.80,,96.00,23,0.00,,0.00,43,1,0.99
12:00 - 12:59 pm,44,,79.00,1.80,,79.00,29,0.00,,0.00,66,0,0.00
01:00 - 01:59 pm,38,,64.00,1.68,,54.00,21,10.00,,0.26,55,0,0.00
02:00 - 02:59 pm,46,,90.49,1.97,,78.00,31,10.00,,0.22,67,1,2.49
03:00 - 03:59 pm,41,,144.16,3.52,,55.00,25,83.98,,2.05,61,2,5.18
04:00 - 04:59 pm,35,,62.00,1.77,,62.00,19,0.00,,0.00,54,0,0.00
05:00 - 05:59 pm,34,,73.00,2.15,,72.00,19,1.00,,0.03,56,0,0.00
06:00 - 06:59 pm,28,,40.00,1.43,,40.00,19,0.00,,0.00,68,0,0.00
07:00 - 07:59 pm,8,,0.00,0.00,,0.00,5,0.00,,0.00,63,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,2,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/25/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"3,028.23",0.00,,"3,028.23",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,12,,0.00,0.00,,0.00,6,0.00,,0.00,50,0,0.00
09:00 - 09:59 am,32,,0.00,0.00,,0.00,14,0.00,,0.00,44,0,0.00
10:00 - 10:59 am,28,,51.86,1.85,,49.00,14,0.00,,0.00,50,2,2.86
11:00 - 11:59 am,38,,43.00,1.13,,43.00,25,0.00,,0.00,66,0,0.00
12:00 - 12:59 pm,39,,51.00,1.31,,51.00,19,0.00,,0.00,49,0,0.00
01:00 - 01:59 pm,41,,72.99,1.78,,26.00,33,46.99,,1.15,80,0,0.00
02:00 - 02:59 pm,32,,61.99,1.94,,61.99,21,0.00,,0.00,66,0,0.00
03:00 - 03:59 pm,39,,70.00,1.79,,70.00,17,0.00,,0.00,44,0,0.00
04:00 - 04:59 pm,23,,41.99,1.83,,41.99,15,0.00,,0.00,65,0,0.00
05:00 - 05:59 pm,19,,53.99,2.84,,17.00,13,36.99,,1.95,68,0,0.00
06:00 - 06:59 pm,14,,11.00,0.79,,11.00,13,0.00,,0.00,93,0,0.00
07:00 - 07:59 pm,13,,17.00,1.31,,17.00,11,0.00,,0.00,85,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/26/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"2,786.45",0.00,,"2,786.45",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/27/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"2,725.02",0.00,,"2,725.02",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,2,,0.00,0.00,,0.00,4,0.00,,0.00,200,0,0.00
08:00 - 08:59 am,23,,20.00,0.87,,20.00,22,0.00,,0.00,96,0,0.00
09:00 - 09:59 am,25,,30.79,1.23,,28.00,25,0.00,,0.00,100,1,2.79
10:00 - 10:59 am,19,,22.00,1.16,,22.00,17,0.00,,0.00,89,0,0.00
11:00 - 11:59 am,23,,0.00,0.00,,0.00,21,0.00,,0.00,91,0,0.00
12:00 - 12:59 pm,11,,80.99,7.36,,34.00,15,46.99,,4.27,136,0,0.00
01:00 - 01:59 pm,11,,(50.00),(4.55),,(50.00),11,0.00,,0.00,100,0,0.00
02:00 - 02:59 pm,20,,102.98,5.15,,65.99,16,36.99,,1.85,80,0,0.00
03:00 - 03:59 pm,29,,34.07,1.17,,(41.00),15,73.98,,2.55,52,1,1.09
04:00 - 04:59 pm,30,,11.00,0.37,,11.00,18,0.00,,0.00,60,0,0.00
05:00 - 05:59 pm,47,,42.99,0.91,,42.99,37,0.00,,0.00,79,0,0.00
06:00 - 06:59 pm,23,,(20.00),(0.87),,(20.00),13,0.00,,0.00,57,0,0.00
07:00 - 07:59 pm,9,,11.00,1.22,,11.00,4,0.00,,0.00,44,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/28/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"3,744.42",0.00,,"3,744.42",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,21,,21.00,1.00,,21.00,12,0.00,,0.00,57,0,0.00
09:00 - 09:59 am,29,,13.69,0.47,,11.00,23,0.00,,0.00,79,1,2.69
10:00 - 10:59 am,43,,36.99,0.86,,0.00,22,36.99,,0.86,51,0,0.00
11:00 - 11:59 am,49,,55.00,1.12,,55.00,44,0.00,,0.00,90,0,0.00
12:00 - 12:59 pm,42,,63.49,1.51,,26.00,44,36.99,,0.88,105,1,0.50
01:00 - 01:59 pm,40,,88.00,2.20,,88.00,28,0.00,,0.00,70,0,0.00
02:00 - 02:59 pm,65,,32.00,0.49,,32.00,35,0.00,,0.00,54,0,0.00
03:00 - 03:59 pm,40,,183.93,4.60,,109.95,19,73.98,,1.85,48,0,0.00
04:00 - 04:59 pm,49,,88.98,1.82,,15.00,44,73.98,,1.51,90,0,0.00
05:00 - 05:59 pm,39,,28.00,0.72,,28.00,32,0.00,,0.00,82,0,0.00
06:00 - 06:59 pm,28,,0.00,0.00,,0.00,12,0.00,,0.00,43,0,0.00
07:00 - 07:59 pm,6,,0.00,0.00,,0.00,4,0.00,,0.00,67,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/29/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"3,302.84",0.00,,"3,302.84",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,2.79,0.00,,0.00,9,0.00,,0.00,0,1,2.79
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,12,,17.00,1.42,,17.00,19,0.00,,0.00,158,0,0.00
09:00 - 09:59 am,27,,117.98,4.37,,80.99,27,36.99,,1.37,100,0,0.00
10:00 - 10:59 am,25,,96.99,3.88,,96.99,24,0.00,,0.00,96,0,0.00
11:00 - 11:59 am,44,,46.00,1.05,,46.00,36,0.00,,0.00,82,0,0.00
12:00 - 12:59 pm,32,,11.00,0.34,,11.00,21,0.00,,0.00,66,0,0.00
01:00 - 01:59 pm,34,,131.98,3.88,,94.99,32,36.99,,1.09,94,0,0.00
02:00 - 02:59 pm,52,,11.00,0.21,,11.00,37,0.00,,0.00,71,0,0.00
03:00 - 03:59 pm,31,,48.95,1.58,,48.95,19,0.00,,0.00,61,0,0.00
04:00 - 04:59 pm,46,,73.00,1.59,,73.00,35,0.00,,0.00,76,0,0.00
05:00 - 05:59 pm,40,,11.00,0.28,,11.00,16,0.00,,0.00,40,0,0.00
06:00 - 06:59 pm,19,,29.00,1.53,,29.00,13,0.00,,0.00,68,0,0.00
07:00 - 07:59 pm,9,,17.00,1.89,,17.00,3,0.00,,0.00,33,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/30/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"2,580.53",0.00,,"2,580.53",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,3,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,1,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,12,,0.00,0.00,,0.00,13,0.00,,0.00,108,0,0.00
09:00 - 09:59 am,27,,110.99,4.11,,74.00,29,36.99,,1.37,107,0,0.00
10:00 - 10:59 am,34,,127.98,3.76,,44.00,28,83.98,,2.47,82,0,0.00
11:00 - 11:59 am,32,,96.00,3.00,,96.00,15,0.00,,0.00,47,0,0.00
12:00 - 12:59 pm,36,,56.00,1.56,,56.00,29,0.00,,0.00,81,0,0.00
